exercise_id,canonical_key,name_de,name_en,aliases_de,aliases_en,search_terms,family_id,family_de,category_id,category_de,pattern_id,pattern_de,force_id,force_de,mechanic_id,mechanic_de,is_compound,compound_class_de,primary_muscle_id,primary_muscle_de,primary_muscle_size_1_5,primary_muscle_size_class,secondary_muscle_ids,secondary_muscles_de,secondary_muscle_count,body_region,required_equipment_ids,required_equipment_de,equipment_count,primary_equipment_id,primary_equipment_de,dynamic_joints_count,involved_muscle_mass_1_5,whole_body_demand_1_5,loadability_1_5,scalability_1_5,stability_demand_1_5,skill_demand_1_5,fatigue_cost_1_5,commonness_1_5,difficulty_1_5,difficulty_de,compound_score,priority_score,program_priority,unilateral,bodyweight,closed_chain,requires_coaching,variant_level_1_3,variant_level_de,training_goals,plan_eligible,recommended_default_display,notes,source_method,license_note,review_status,slug_de
EX000557,band-pull-apart__band,Band Pull-Apart,Resistance Band Pull-Apart,,,Band Pull-Apart | Resistance Band Pull-Apart | Schulterblatt/Rotatorenmanschette | Hintere Schulter | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Langes Widerstandsband,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,pull,Ziehen,single_joint,Eingelenkig/Isolation,False,Isolation,REAR_DELTS,Hintere Schulter,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BAND,Langes Widerstandsband,1,BAND,Langes Widerstandsband,1,2,1,2,5,2,1,2,5,1,Einsteiger,24,53,Prehab/Zubehör,False,False,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,band-pull-apart
EX000558,band-pull-apart-uber-kopf__band,Band Pull-Apart über Kopf,Overhead Band Pull-Apart,,,Band Pull-Apart über Kopf | Overhead Band Pull-Apart | Schulterblatt/Rotatorenmanschette | Trapezmuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Langes Widerstandsband,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,pull,Ziehen,single_joint,Eingelenkig/Isolation,False,Isolation,TRAPS,Trapezmuskel,3,mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BAND,Langes Widerstandsband,1,BAND,Langes Widerstandsband,1,2,1,2,5,3,2,2,3,2,Leicht,24,46,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,band-pull-apart-uber-kopf
EX000559,face-pull-am-kabelzug__cable,Face Pull am Kabelzug,Cable Face Pull,,,Face Pull am Kabelzug | Cable Face Pull | Schulterblatt/Rotatorenmanschette | Hintere Schulter | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Einfacher Kabelzug,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,pull,Ziehen,single_joint,Eingelenkig/Isolation,False,Isolation,REAR_DELTS,Hintere Schulter,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,CABLE,Einfacher Kabelzug,1,CABLE,Einfacher Kabelzug,1,2,1,4,5,2,1,2,5,1,Einsteiger,24,63,Prehab/Zubehör,False,False,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,face-pull-am-kabelzug
EX000560,face-pull-mit-aussenrotation-am-kabelzug__cable,Face Pull mit Aussenrotation am Kabelzug,Cable Face Pull with External Rotation,,,Face Pull mit Aussenrotation am Kabelzug | Cable Face Pull with External Rotation | Schulterblatt/Rotatorenmanschette | Rotatorenmanschette | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Einfacher Kabelzug,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,ROTATOR_CUFF,Rotatorenmanschette,1,klein,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,CABLE,Einfacher Kabelzug,1,CABLE,Einfacher Kabelzug,1,2,1,3,5,3,2,2,4,2,Leicht,24,55,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,face-pull-mit-aussenrotation-am-kabelzug
EX000561,face-pull-mit-widerstandsband__band,Face Pull mit Widerstandsband,Resistance Band Face Pull,,,Face Pull mit Widerstandsband | Resistance Band Face Pull | Schulterblatt/Rotatorenmanschette | Hintere Schulter | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Langes Widerstandsband,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,pull,Ziehen,single_joint,Eingelenkig/Isolation,False,Isolation,REAR_DELTS,Hintere Schulter,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BAND,Langes Widerstandsband,1,BAND,Langes Widerstandsband,1,2,1,2,5,2,1,2,5,1,Einsteiger,24,53,Prehab/Zubehör,False,False,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,face-pull-mit-widerstandsband
EX000562,innenrotation-am-kabelzug__cable,Innenrotation am Kabelzug,Cable Internal Rotation,,,Innenrotation am Kabelzug | Cable Internal Rotation | Schulterblatt/Rotatorenmanschette | Rotatorenmanschette | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Einfacher Kabelzug,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,ROTATOR_CUFF,Rotatorenmanschette,1,klein,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,CABLE,Einfacher Kabelzug,1,CABLE,Einfacher Kabelzug,1,2,1,3,5,2,1,2,4,1,Einsteiger,24,55,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,innenrotation-am-kabelzug
EX000563,innenrotation-mit-widerstandsband__band,Innenrotation mit Widerstandsband,Band Internal Rotation,,,Innenrotation mit Widerstandsband | Band Internal Rotation | Schulterblatt/Rotatorenmanschette | Rotatorenmanschette | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Langes Widerstandsband,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,ROTATOR_CUFF,Rotatorenmanschette,1,klein,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BAND,Langes Widerstandsband,1,BAND,Langes Widerstandsband,1,2,1,2,5,2,1,2,4,1,Einsteiger,24,50,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,innenrotation-mit-widerstandsband
EX000564,scapular-dip__body-dip-bars,Scapular Dip,Scapular Dip,,,Scapular Dip | Scapular Dip | Schulterblatt/Rotatorenmanschette | Sägemuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Körpergewicht | Dip-Barren/Parallelbarren,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,SERRATUS,Sägemuskel,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BODY | DIP_BARS,Körpergewicht | Dip-Barren/Parallelbarren,2,DIP_BARS,Dip-Barren/Parallelbarren,1,2,2,2,5,3,2,2,4,2,Leicht,26,51,Prehab/Zubehör,False,True,True,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,scapular-dip
EX000565,scapular-pull-up__body-pullup-bar,Scapular Pull-Up,Scapular Pull-Up,,,Scapular Pull-Up | Scapular Pull-Up | Schulterblatt/Rotatorenmanschette | Latissimus | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Körpergewicht | Klimmzugstange,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,pull,Ziehen,single_joint,Eingelenkig/Isolation,False,Isolation,LATS,Latissimus,4,gross,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BODY | PULLUP_BAR,Körpergewicht | Klimmzugstange,2,PULLUP_BAR,Klimmzugstange,1,2,2,2,5,3,2,2,5,2,Leicht,26,54,Prehab/Zubehör,False,True,True,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,scapular-pull-up
EX000566,seitliche-aussenrotation-mit-kurzhantel__dumbbell-bench,Seitliche Aussenrotation mit Kurzhantel,Side-Lying Dumbbell External Rotation,,,Seitliche Aussenrotation mit Kurzhantel | Side-Lying Dumbbell External Rotation | Schulterblatt/Rotatorenmanschette | Rotatorenmanschette | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Kurzhantel(n) | Flachbank,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,ROTATOR_CUFF,Rotatorenmanschette,1,klein,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,DUMBBELL | BENCH,Kurzhantel(n) | Flachbank,2,DUMBBELL,Kurzhantel(n),1,2,1,2,5,2,1,2,5,1,Einsteiger,24,53,Prehab/Zubehör,False,False,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,seitliche-aussenrotation-mit-kurzhantel
EX000567,serratus-punch-am-kabelzug__cable,Serratus Punch am Kabelzug,Cable Serratus Punch,,,Serratus Punch am Kabelzug | Cable Serratus Punch | Schulterblatt/Rotatorenmanschette | Sägemuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Einfacher Kabelzug,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,SERRATUS,Sägemuskel,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,CABLE,Einfacher Kabelzug,1,CABLE,Einfacher Kabelzug,1,2,1,3,5,2,1,2,4,1,Einsteiger,24,55,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,serratus-punch-am-kabelzug
EX000568,serratus-punch-mit-kurzhantel__dumbbell-bench,Serratus Punch mit Kurzhantel,Dumbbell Serratus Punch,,,Serratus Punch mit Kurzhantel | Dumbbell Serratus Punch | Schulterblatt/Rotatorenmanschette | Sägemuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Kurzhantel(n) | Flachbank,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,SERRATUS,Sägemuskel,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,DUMBBELL | BENCH,Kurzhantel(n) | Flachbank,2,DUMBBELL,Kurzhantel(n),1,2,1,2,5,2,1,2,4,1,Einsteiger,24,50,Prehab/Zubehör,False,False,False,False,2,Gängige Variante,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,serratus-punch-mit-kurzhantel
EX000569,wall-slide__body-wall,Wall Slide,Wall Slide,,,Wall Slide | Wall Slide | Schulterblatt/Rotatorenmanschette | Sägemuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Körpergewicht | Wand,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,SERRATUS,Sägemuskel,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BODY | WALL,Körpergewicht | Wand,2,WALL,Wand,1,2,1,1,5,2,1,2,5,1,Einsteiger,24,48,Prehab/Zubehör,False,True,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,wall-slide
EX000570,wall-slide-mit-miniband__body-wall-miniband,Wall Slide mit Miniband,Mini-Band Wall Slide,,,Wall Slide mit Miniband | Mini-Band Wall Slide | Schulterblatt/Rotatorenmanschette | Sägemuskel | Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette | Körpergewicht | Wand | Miniband/Loop-Band,FAM_SHOULDER_PREHAB,Schulterblatt/Rotatorenmanschette,prehab,Prehab/Stabilisation,scapular,Schulterblattführung,push,Drücken,single_joint,Eingelenkig/Isolation,False,Isolation,SERRATUS,Sägemuskel,2,klein bis mittel,RHOMBOIDS | TRAPS | SERRATUS | ROTATOR_CUFF,Rhomboiden und mittlerer Rücken | Trapezmuskel | Sägemuskel | Rotatorenmanschette,4,Oberkörper,BODY | WALL | MINIBAND,Körpergewicht | Wand | Miniband/Loop-Band,3,MINIBAND,Miniband/Loop-Band,1,2,1,2,5,3,2,2,5,2,Leicht,24,53,Prehab/Zubehör,False,True,False,False,1,Kernübung,Stabilität | Prävention,False,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,wall-slide-mit-miniband
EX000571,45-grad-ruckenstrecken__body-back-extension-bench,45-Grad-Rückenstrecken,45-Degree Back Extension,,,45-Grad-Rückenstrecken | 45-Degree Back Extension | Rücken- und Hüftstreckung | Rückenstrecker | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Körpergewicht | 45°-/90°-Rückenstreckerbank,FAM_BACK_EXTENSION,Rücken- und Hüftstreckung,strength,Krafttraining,hinge,Hüftbeuge (Hinge),pull,Ziehen,multi_joint,Mehrgelenkig,True,Hohe Mehrgelenkigkeit,ERECTORS,Rückenstrecker,4,gross,GLUTES | HAMSTRINGS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur,2,Rumpf,BODY | BACK_EXTENSION_BENCH,Körpergewicht | 45°-/90°-Rückenstreckerbank,2,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,2,4,3,2,5,3,2,3,5,2,Leicht,72,75,B – Hauptassistenz,False,True,False,False,1,Kernübung,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,45-grad-ruckenstrecken
EX000572,45-grad-ruckenstrecken-mit-hantelscheibe__back-extension-bench-plates,45-Grad-Rückenstrecken mit Hantelscheibe,Weighted 45-Degree Back Extension,,,45-Grad-Rückenstrecken mit Hantelscheibe | Weighted 45-Degree Back Extension | Rücken- und Hüftstreckung | Rückenstrecker | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | 45°-/90°-Rückenstreckerbank | Hantelscheiben,FAM_BACK_EXTENSION,Rücken- und Hüftstreckung,strength,Krafttraining,hinge,Hüftbeuge (Hinge),pull,Ziehen,multi_joint,Mehrgelenkig,True,Hohe Mehrgelenkigkeit,ERECTORS,Rückenstrecker,4,gross,GLUTES | HAMSTRINGS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur,2,Rumpf,BACK_EXTENSION_BENCH | PLATES,45°-/90°-Rückenstreckerbank | Hantelscheiben,2,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,2,4,3,4,5,3,3,3,5,3,Mittel,72,85,A – Grund-/Hauptübung,False,False,False,False,1,Kernübung,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,45-grad-ruckenstrecken-mit-hantelscheibe
EX000573,45-grad-ruckenstrecken-mit-kurzhantel__back-extension-bench-dumbbell,45-Grad-Rückenstrecken mit Kurzhantel,Dumbbell 45-Degree Back Extension,,,45-Grad-Rückenstrecken mit Kurzhantel | Dumbbell 45-Degree Back Extension | Rücken- und Hüftstreckung | Rückenstrecker | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | 45°-/90°-Rückenstreckerbank | Kurzhantel(n),FAM_BACK_EXTENSION,Rücken- und Hüftstreckung,strength,Krafttraining,hinge,Hüftbeuge (Hinge),pull,Ziehen,multi_joint,Mehrgelenkig,True,Hohe Mehrgelenkigkeit,ERECTORS,Rückenstrecker,4,gross,GLUTES | HAMSTRINGS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur,2,Rumpf,BACK_EXTENSION_BENCH | DUMBBELL,45°-/90°-Rückenstreckerbank | Kurzhantel(n),2,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,2,4,3,4,5,3,3,3,4,3,Mittel,72,81,A – Grund-/Hauptübung,False,False,False,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,45-grad-ruckenstrecken-mit-kurzhantel
EX000574,45-grad-ruckenstrecken-mit-langhantel__back-extension-bench-barbell-plates,45-Grad-Rückenstrecken mit Langhantel,Barbell 45-Degree Back Extension,,,45-Grad-Rückenstrecken mit Langhantel | Barbell 45-Degree Back Extension | Rücken- und Hüftstreckung | Rückenstrecker | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel | 45°-/90°-Rückenstreckerbank | Langhantel | Hantelscheiben,FAM_BACK_EXTENSION,Rücken- und Hüftstreckung,strength,Krafttraining,hinge,Hüftbeuge (Hinge),pull,Ziehen,multi_joint,Mehrgelenkig,True,Hohe Mehrgelenkigkeit,ERECTORS,Rückenstrecker,4,gross,GLUTES | HAMSTRINGS | TRAPS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Trapezmuskel,3,Rumpf,BACK_EXTENSION_BENCH | BARBELL | PLATES,45°-/90°-Rückenstreckerbank | Langhantel | Hantelscheiben,3,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,2,4,3,5,4,3,4,3,3,4,Fortgeschritten,72,77,B – Hauptassistenz,False,False,False,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,45-grad-ruckenstrecken-mit-langhantel
EX000575,45-grad-ruckenstrecken-mit-neutralem-rucken__body-back-extension-bench,45-Grad-Rückenstrecken mit neutralem Rücken,Neutral-Spine 45-Degree Extension,,,45-Grad-Rückenstrecken mit neutralem Rücken | Neutral-Spine 45-Degree Extension | Rücken- und Hüftstreckung | Rückenstrecker | Gesässmuskulatur | Hintere Oberschenkelmuskulatur | Körpergewicht | 45°-/90°-Rückenstreckerbank,FAM_BACK_EXTENSION,Rücken- und Hüftstreckung,strength,Krafttraining,hinge,Hüftbeuge (Hinge),pull,Ziehen,multi_joint,Mehrgelenkig,True,Hohe Mehrgelenkigkeit,ERECTORS,Rückenstrecker,4,gross,GLUTES | HAMSTRINGS,Gesässmuskulatur | Hintere Oberschenkelmuskulatur,2,Rumpf,BODY | BACK_EXTENSION_BENCH,Körpergewicht | 45°-/90°-Rückenstreckerbank,2,BACK_EXTENSION_BENCH,45°-/90°-Rückenstreckerbank,2,4,3,2,5,3,2,3,5,2,Leicht,72,75,B – Hauptassistenz,False,True,False,False,1,Kernübung,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,45-grad-ruckenstrecken-mit-neutralem-rucken
