exercise_id,exercise_name_de,muscle_id,muscle_name_de,role,contribution_weight_1_5,role_order,muscle_size_1_5,region
EX000915,Kettlebell-Griffhalten,BICEPS,Bizeps,secondary,3,2,2,Oberkörper
EX000915,Kettlebell-Griffhalten,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000916,Knöchel-Liegestütz,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000916,Knöchel-Liegestütz,CHEST,Brustmuskulatur,secondary,3,1,4,Oberkörper
EX000916,Knöchel-Liegestütz,TRICEPS,Trizeps,secondary,3,2,3,Oberkörper
EX000916,Knöchel-Liegestütz,FRONT_DELTS,Vordere Schulter,secondary,3,3,2,Oberkörper
EX000916,Knöchel-Liegestütz,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000917,Kurzhantel-Griffhalten,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000917,Kurzhantel-Griffhalten,TRAPS,Trapezmuskel,secondary,3,1,3,Oberkörper
EX000917,Kurzhantel-Griffhalten,BICEPS,Bizeps,secondary,3,2,2,Oberkörper
EX000917,Kurzhantel-Griffhalten,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000918,Langhantel-Griffhalten,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000918,Langhantel-Griffhalten,TRAPS,Trapezmuskel,secondary,3,1,3,Oberkörper
EX000918,Langhantel-Griffhalten,LATS,Latissimus,secondary,3,2,4,Oberkörper
EX000918,Langhantel-Griffhalten,ERECTORS,Rückenstrecker,secondary,3,3,4,Rumpf
EX000918,Langhantel-Griffhalten,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000919,Langhantel-Griffhalten mit Griffverdickung,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000919,Langhantel-Griffhalten mit Griffverdickung,TRAPS,Trapezmuskel,secondary,3,1,3,Oberkörper
EX000919,Langhantel-Griffhalten mit Griffverdickung,LATS,Latissimus,secondary,3,2,4,Oberkörper
EX000919,Langhantel-Griffhalten mit Griffverdickung,ERECTORS,Rückenstrecker,secondary,3,3,4,Rumpf
EX000919,Langhantel-Griffhalten mit Griffverdickung,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX000920,Passives Hängen an der Klimmzugstange,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000920,Passives Hängen an der Klimmzugstange,LATS,Latissimus,secondary,3,1,4,Oberkörper
EX000920,Passives Hängen an der Klimmzugstange,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000921,Pinch-Block Hold,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000921,Pinch-Block Hold,BICEPS,Bizeps,secondary,3,1,2,Oberkörper
EX000921,Pinch-Block Hold,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000922,Radialabduktion mit Kurzhantel,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000923,Reverse Handgelenkcurl am Kabelzug,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000923,Reverse Handgelenkcurl am Kabelzug,BRACHIALIS,Brachialis,secondary,3,1,1,Oberkörper
EX000924,Reverse Handgelenkcurl mit Kurzhanteln,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000924,Reverse Handgelenkcurl mit Kurzhanteln,BRACHIALIS,Brachialis,secondary,3,1,1,Oberkörper
EX000925,Reverse Handgelenkcurl mit Langhantel,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000925,Reverse Handgelenkcurl mit Langhantel,BRACHIALIS,Brachialis,secondary,3,1,1,Oberkörper
EX000926,Reverse Handgelenkcurl mit Widerstandsband,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000926,Reverse Handgelenkcurl mit Widerstandsband,BRACHIALIS,Brachialis,secondary,3,1,1,Oberkörper
EX000927,Ulnarabduktion mit Kurzhantel,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000928,Unterarm-Pronation am Kabelzug,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000928,Unterarm-Pronation am Kabelzug,BICEPS,Bizeps,secondary,3,1,2,Oberkörper
EX000929,Unterarm-Pronation mit Kurzhantel,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000929,Unterarm-Pronation mit Kurzhantel,BICEPS,Bizeps,secondary,3,1,2,Oberkörper
EX000930,Unterarm-Supination am Kabelzug,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000930,Unterarm-Supination am Kabelzug,BICEPS,Bizeps,secondary,3,1,2,Oberkörper
EX000931,Unterarm-Supination mit Kurzhantel,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000931,Unterarm-Supination mit Kurzhantel,BICEPS,Bizeps,secondary,3,1,2,Oberkörper
EX000932,Wrist Roller rückwärts,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000932,Wrist Roller rückwärts,FRONT_DELTS,Vordere Schulter,secondary,3,1,2,Oberkörper
EX000932,Wrist Roller rückwärts,BICEPS,Bizeps,secondary,3,2,2,Oberkörper
EX000933,Wrist Roller vor dem Körper,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000933,Wrist Roller vor dem Körper,FRONT_DELTS,Vordere Schulter,secondary,3,1,2,Oberkörper
EX000933,Wrist Roller vor dem Körper,BICEPS,Bizeps,secondary,3,2,2,Oberkörper
EX000934,Wrist Roller über Kopf,FOREARMS,Unterarmmuskulatur,primary,5,1,2,Oberkörper
EX000934,Wrist Roller über Kopf,FRONT_DELTS,Vordere Schulter,secondary,3,1,2,Oberkörper
EX000934,Wrist Roller über Kopf,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000934,Wrist Roller über Kopf,TRICEPS,Trizeps,secondary,3,3,3,Oberkörper
EX000935,Alternierendes Frontheben mit Kurzhanteln,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000935,Alternierendes Frontheben mit Kurzhanteln,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000935,Alternierendes Frontheben mit Kurzhanteln,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000936,Einarmiges Frontheben am Kabelzug,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000936,Einarmiges Frontheben am Kabelzug,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000936,Einarmiges Frontheben am Kabelzug,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000937,Frontheben am Kabelzug,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000937,Frontheben am Kabelzug,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000937,Frontheben am Kabelzug,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000938,Frontheben mit Hantelscheibe,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000938,Frontheben mit Hantelscheibe,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000938,Frontheben mit Hantelscheibe,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000939,"Frontheben mit Kurzhanteln, beidarmig",FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000939,"Frontheben mit Kurzhanteln, beidarmig",SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000939,"Frontheben mit Kurzhanteln, beidarmig",TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000940,Frontheben mit Langhantel,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000940,Frontheben mit Langhantel,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000940,Frontheben mit Langhantel,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000941,Frontheben mit Widerstandsband,FRONT_DELTS,Vordere Schulter,primary,5,1,2,Oberkörper
EX000941,Frontheben mit Widerstandsband,SIDE_DELTS,Seitliche Schulter,secondary,3,1,2,Oberkörper
EX000941,Frontheben mit Widerstandsband,TRAPS,Trapezmuskel,secondary,3,2,3,Oberkörper
EX000942,Good Morning mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000942,Good Morning mit Langhantel,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000942,Good Morning mit Langhantel,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000942,Good Morning mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000943,Good Morning mit Safety Bar,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000943,Good Morning mit Safety Bar,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000943,Good Morning mit Safety Bar,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000943,Good Morning mit Safety Bar,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000944,Good Morning mit Sandsack,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000944,Good Morning mit Sandsack,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000944,Good Morning mit Sandsack,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000944,Good Morning mit Sandsack,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000945,Good Morning mit Widerstandsband,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000945,Good Morning mit Widerstandsband,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000945,Good Morning mit Widerstandsband,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000945,Good Morning mit Widerstandsband,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000946,Kabelzug Pull-Through,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000946,Kabelzug Pull-Through,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000946,Kabelzug Pull-Through,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000946,Kabelzug Pull-Through,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000947,Kettlebell-Hinge an der Wand,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000947,Kettlebell-Hinge an der Wand,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000947,Kettlebell-Hinge an der Wand,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000947,Kettlebell-Hinge an der Wand,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000948,Pull-Through mit Widerstandsband,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000948,Pull-Through mit Widerstandsband,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000948,Pull-Through mit Widerstandsband,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000948,Pull-Through mit Widerstandsband,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000949,Sitzender Good Morning mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,primary,5,1,4,Unterkörper
EX000949,Sitzender Good Morning mit Langhantel,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX000949,Sitzender Good Morning mit Langhantel,ERECTORS,Rückenstrecker,secondary,3,2,4,Rumpf
EX000949,Sitzender Good Morning mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000950,B-Stance Hip Thrust mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000950,B-Stance Hip Thrust mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000950,B-Stance Hip Thrust mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000950,B-Stance Hip Thrust mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000951,Einbeiniger Glute Bridge,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000951,Einbeiniger Glute Bridge,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000951,Einbeiniger Glute Bridge,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000951,Einbeiniger Glute Bridge,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000952,Einbeiniger Glute Bridge mit Fuss erhöht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000952,Einbeiniger Glute Bridge mit Fuss erhöht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000952,Einbeiniger Glute Bridge mit Fuss erhöht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000952,Einbeiniger Glute Bridge mit Fuss erhöht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000953,Einbeiniger Hip Thrust,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000953,Einbeiniger Hip Thrust,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000953,Einbeiniger Hip Thrust,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000953,Einbeiniger Hip Thrust,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000954,Einbeiniger Hip Thrust mit Kurzhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000954,Einbeiniger Hip Thrust mit Kurzhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000954,Einbeiniger Hip Thrust mit Kurzhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000954,Einbeiniger Hip Thrust mit Kurzhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000955,Frog Pumps,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000955,Frog Pumps,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000955,Frog Pumps,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000955,Frog Pumps,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000956,Glute Bridge mit Füssen erhöht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000956,Glute Bridge mit Füssen erhöht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000956,Glute Bridge mit Füssen erhöht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000956,Glute Bridge mit Füssen erhöht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000957,Glute Bridge mit Kurzhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000957,Glute Bridge mit Kurzhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000957,Glute Bridge mit Kurzhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000957,Glute Bridge mit Kurzhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000958,Glute Bridge mit Körpergewicht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000958,Glute Bridge mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000958,Glute Bridge mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000958,Glute Bridge mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000959,Glute Bridge mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000959,Glute Bridge mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000959,Glute Bridge mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000959,Glute Bridge mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000960,Glute Bridge mit Miniband,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000960,Glute Bridge mit Miniband,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000960,Glute Bridge mit Miniband,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000960,Glute Bridge mit Miniband,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000961,Glute Bridge mit Schultern und Füssen erhöht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000961,Glute Bridge mit Schultern und Füssen erhöht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000961,Glute Bridge mit Schultern und Füssen erhöht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000961,Glute Bridge mit Schultern und Füssen erhöht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000962,Hip Thrust an der Glute-Drive-Maschine,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000962,Hip Thrust an der Glute-Drive-Maschine,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000962,Hip Thrust an der Glute-Drive-Maschine,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000962,Hip Thrust an der Glute-Drive-Maschine,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000963,Hip Thrust an der Multipresse,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000963,Hip Thrust an der Multipresse,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000963,Hip Thrust an der Multipresse,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000963,Hip Thrust an der Multipresse,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000964,Hip Thrust mit Kurzhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000964,Hip Thrust mit Kurzhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000964,Hip Thrust mit Kurzhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000964,Hip Thrust mit Kurzhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000965,Hip Thrust mit Körpergewicht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000965,Hip Thrust mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000965,Hip Thrust mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000965,Hip Thrust mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000966,Hip Thrust mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000966,Hip Thrust mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000966,Hip Thrust mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000966,Hip Thrust mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000967,Hip Thrust mit Miniband,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000967,Hip Thrust mit Miniband,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000967,Hip Thrust mit Miniband,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000967,Hip Thrust mit Miniband,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000968,Hip Thrust mit Widerstandsband,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000968,Hip Thrust mit Widerstandsband,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000968,Hip Thrust mit Widerstandsband,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000968,Hip Thrust mit Widerstandsband,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000969,KAS Glute Bridge mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000969,KAS Glute Bridge mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000969,KAS Glute Bridge mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000969,KAS Glute Bridge mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000970,Pausen-Einbeiniger Hip Thrust,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000970,Pausen-Einbeiniger Hip Thrust,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000970,Pausen-Einbeiniger Hip Thrust,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000970,Pausen-Einbeiniger Hip Thrust,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000971,Pausen-Glute Bridge mit Körpergewicht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000971,Pausen-Glute Bridge mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000971,Pausen-Glute Bridge mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000971,Pausen-Glute Bridge mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000972,Pausen-Hip Thrust an der Glute-Drive-Maschine,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000972,Pausen-Hip Thrust an der Glute-Drive-Maschine,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000972,Pausen-Hip Thrust an der Glute-Drive-Maschine,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000972,Pausen-Hip Thrust an der Glute-Drive-Maschine,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000973,Pausen-Hip Thrust an der Multipresse,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000973,Pausen-Hip Thrust an der Multipresse,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000973,Pausen-Hip Thrust an der Multipresse,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000973,Pausen-Hip Thrust an der Multipresse,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000974,Pausen-Hip Thrust mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000974,Pausen-Hip Thrust mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000974,Pausen-Hip Thrust mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000974,Pausen-Hip Thrust mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000975,Tempo-Einbeiniger Hip Thrust,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000975,Tempo-Einbeiniger Hip Thrust,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000975,Tempo-Einbeiniger Hip Thrust,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000975,Tempo-Einbeiniger Hip Thrust,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000976,Tempo-Glute Bridge mit Körpergewicht,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000976,Tempo-Glute Bridge mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000976,Tempo-Glute Bridge mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000976,Tempo-Glute Bridge mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000977,Tempo-Hip Thrust an der Glute-Drive-Maschine,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000977,Tempo-Hip Thrust an der Glute-Drive-Maschine,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000977,Tempo-Hip Thrust an der Glute-Drive-Maschine,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000977,Tempo-Hip Thrust an der Glute-Drive-Maschine,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000978,Tempo-Hip Thrust an der Multipresse,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000978,Tempo-Hip Thrust an der Multipresse,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000978,Tempo-Hip Thrust an der Multipresse,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000978,Tempo-Hip Thrust an der Multipresse,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000979,Tempo-Hip Thrust mit Langhantel,GLUTES,Gesässmuskulatur,primary,5,1,5,Unterkörper
EX000979,Tempo-Hip Thrust mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,1,4,Unterkörper
EX000979,Tempo-Hip Thrust mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX000979,Tempo-Hip Thrust mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX000980,Einarmig betontes inverses Rudern,LATS,Latissimus,primary,5,1,4,Oberkörper
EX000980,Einarmig betontes inverses Rudern,RHOMBOIDS,Rhomboiden und mittlerer Rücken,secondary,3,1,2,Oberkörper
EX000980,Einarmig betontes inverses Rudern,BICEPS,Bizeps,secondary,3,2,2,Oberkörper
EX000980,Einarmig betontes inverses Rudern,REAR_DELTS,Hintere Schulter,secondary,3,3,2,Oberkörper
EX000980,Einarmig betontes inverses Rudern,TRAPS,Trapezmuskel,secondary,2,4,3,Oberkörper
EX000980,Einarmig betontes inverses Rudern,ABS,Gerade Bauchmuskulatur,secondary,2,5,3,Rumpf
EX000981,Einarmiges inverses Rudern,LATS,Latissimus,primary,5,1,4,Oberkörper
EX000981,Einarmiges inverses Rudern,RHOMBOIDS,Rhomboiden und mittlerer Rücken,secondary,3,1,2,Oberkörper
